   672.00735752812841      erg/s   1202.5394818924403        424.42569949144951     
   465.23586290408895      erg/s   367.29147071375451        97.944392190334526     
   38.868458795532753      erg/s   29.486417017300710        7.3716042543251774     
   40.208750478137333      erg/s   28.816271175998420        7.3716042543251774     
   134.21028875810703      erg/s   182.38834113281212        13.765157821344310     
   117.53327062840143      erg/s   205.68322359970250        78.355513752267612     
   145.51738268278268      erg/s   206.14962546727548        78.821915619840610     
   32.509202514238687      erg/s   16.254601257119344        1.3545501047599455     
   11.805218131550255      erg/s   21.080746663482600       0.84322986653930387     
   672.40475986847628      erg/s   429.19452757562317        42.919452757562304     
   1461.9107426927710      erg/s   1351.8744502320246        361.54781808530890     
   40.513362224183822      erg/s   38.584154499222691        9.6460386248056729     
   26.214528498001304      erg/s   48.684124353430995        16.852196891572270     
   21.668048868774004      erg/s   21.444666921673242        6.2546945188213625     
  0.85973410922626969      erg/s  0.43530840973482010        2.1765420486741002E-002
   207.21960622229599      erg/s   182.25338860515188        42.442569949144961     
   197.81269208440776      erg/s   129.60141895185336        15.915963730929361     
   21.009072124826755      erg/s   37.879993679611879        13.687728808599250     
   3.5259981188520428      erg/s   2.1547766281873595       0.19588878438066906     
   308.05091092121341      erg/s   318.31927461858720        14.375709176323292     
   40.744867151179164      erg/s   63.663854923717444        22.918987772538284     
   53.477638135922653      erg/s   56.024192332871358        17.825879378640884     
   32.377617646919155      erg/s   59.298333443233965        21.827607402417406     
   72.758691341391341      erg/s   33.347733531471029        9.0948364176739176     
   5.0338862032706801      erg/s   2.5169431016353401       0.14805547656678475     
   4.9932435234288182      erg/s   3.3704393783144528       0.12483108808572047     
   3.5651758757281771      erg/s   1.8189672835347843        5.4569018506043530E-002
   3.9177756876133807      erg/s   4.1136644719940492        1.2732770984743487     
   1.6650546672356870      erg/s   3.1342205500907050        1.0773883140936797     
   1.9099156477115231      erg/s   2.4556058327719588       0.90948364176739216     
   2.4828903420249802      erg/s   1.3687728808599249        9.5495782385576156E-002
   7.9579818654646806      erg/s   5.7297469431345691       0.63663854923717444     
   2.4616690570504076      erg/s   3.4802907358298860        1.2732770984743487     
   1.6711761917475829      erg/s   2.9444532902219320        1.0345376425104085     
  0.60480662177531563      erg/s   1.1141174611650553       0.41381505700416332     
  0.33105204560333068      erg/s  0.17825879378640885        2.5465541969486975E-002
