   1.7359818612411212E-011   1.6960467291782678E-011
   1.6902404191962796E-011   1.3807118991378779E-011
   1.4057376995270712E-011   1.0387529964187564E-011
   1.8424789422051593E-011   1.1767140036055365E-011
   1.9417362274880320E-011   1.1321096467794014E-011
   1.1861215400451925E-011   7.4287297825539005E-012
